"participant_id","participant_group","age_yrs","edu_year","letterstring_response_id","itemid","alphabet","A","B","C","D","response","rt","cleaned_response","correct_response","correct","stringdist","exclude","exclude_comment"
3981,"adult",17,NA,2842,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",25106,"? ? ] ]","? ? ] ]",1,0,"include","include"
3988,"adult",32,NA,2861,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",19737,"? ? ] ]","? ? ] ]",1,0,"include","include"
3987,"adult",26,NA,2872,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",14585,"? ? ] ]","? ? ] ]",1,0,"include","include"
3984,"adult",23,NA,2899,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",48496,"? ? ] ]","? ? ] ]",1,0,"include","include"
3996,"adult",21,NA,2905,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",7024,"? ? ] ]","? ? ] ]",1,0,"include","include"
3998,"adult",24,NA,2913,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",11869,"? ? ] ]","? ? ] ]",1,0,"include","include"
3994,"adult",17,NA,2936,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",18734,"? ? ] ]","? ? ] ]",1,0,"include","include"
3999,"adult",49,NA,2945,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? # #",9751,"? ? # #","? ? ] ]",0,2,"include","include"
3995,"adult",28,NA,2953,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",14340,"? ? ] ]","? ? ] ]",1,0,"include","include"
3985,"adult",31,NA,2955,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ~ ~",54989,"? ? ~ ~","? ? ] ]",0,2,"include","include"
3993,"adult",17,NA,2960,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",16764,"? ? ] ]","? ? ] ]",1,0,"include","include"
4001,"adult",21,NA,2982,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",14107,"? ? ] ]","? ? ] ]",1,0,"include","include"
4002,"adult",22,NA,3004,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",16495,"? ? ] ]","? ? ] ]",1,0,"include","include"
4000,"adult",39,NA,3022,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","$ $",8023,"$ $","? ? ] ]",0,6,"include","include"
4004,"adult",19,NA,3033,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",11069,"? ? ] ]","? ? ] ]",1,0,"include","include"
4003,"adult",22,NA,3061,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? * *",100098,"? ? * *","? ? ] ]",0,2,"include","include"
4005,"adult",17,NA,3063,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",23123,"? ? ] ]","? ? ] ]",1,0,"include","include"
4007,"adult",24,NA,3073,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",16345,"? ? ] ]","? ? ] ]",1,0,"include","include"
4006,"adult",17,NA,3083,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",42565,"? ? ] ]","? ? ] ]",1,0,"include","include"
3968,"adult",17,NA,3094,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",23139,"? ? ] ]","? ? ] ]",1,0,"include","include"
4020,"adult",33,NA,3123,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",10657,"? ? ] ]","? ? ] ]",1,0,"include","include"
4026,"adult",32,NA,3140,1002,"Symbol","% !","% % ^ ^","? :","? ? ] ]","? ? ] ]",18801,"? ? ] ]","? ? ] ]",1,0,"include","include"
3730,"child",8,4,828,1003,"Symbol","@ %","@ ^","# ~","# {","$ ? ?",58088,"$ ? ?","# {",0,4,"include",""
3743,"child",9,5,864,1003,"Symbol","@ %","@ ^","# ~","# {","# {",56278,"# {","# {",1,0,"include",""
3752,"child",8,5,894,1003,"Symbol","@ %","@ ^","# ~","# {","# {",53986,"# {","# {",1,0,"include",""
3760,"child",9,5,926,1003,"Symbol","@ %","@ ^","# ~","# {","# {",32592,"# {","# {",1,0,"include",""
3762,"child",8,5,931,1003,"Symbol","@ %","@ ^","# ~","# {","# {",32959,"# {","# {",1,0,"include",""
3766,"child",9,5,1004,1003,"Symbol","@ %","@ ^","# ~","# {","# {",46953,"# {","# {",1,0,"include",""
3771,"child",7,4,1026,1003,"Symbol","@ %","@ ^","# ~","# {","# $",30613,"# $","# {",0,1,"maybe","answered < 40% of Latin alphabet items correctly"
3772,"child",8,4,1036,1003,"Symbol","@ %","@ ^","# ~","# {","# $",25936,"# $","# {",0,1,"include",""
3779,"child",8,5,1055,1003,"Symbol","@ %","@ ^","# ~","# {","# $",15144,"# $","# {",0,1,"include",""
3785,"child",8,5,1085,1003,"Symbol","@ %","@ ^","# ~","# {","# {",34768,"# {","# {",1,0,"include",""
3795,"child",8,4,1097,1003,"Symbol","@ %","@ ^","# ~","# {","# {",31654,"# {","# {",1,0,"include",""
3790,"child",8,4,1109,1003,"Symbol","@ %","@ ^","# ~","# {","# {",90454,"# {","# {",1,0,"include",""
3798,"child",8,4,1126,1003,"Symbol","@ %","@ ^","# ~","# {","# {",10278,"# {","# {",1,0,"include",""
3799,"child",8,5,1146,1003,"Symbol","@ %","@ ^","# ~","# {","# {",17662,"# {","# {",1,0,"include",""
3801,"child",9,5,1181,1003,"Symbol","@ %","@ ^","# ~","# {","# $",25363,"# $","# {",0,1,"include",""
3800,"child",9,5,1183,1003,"Symbol","@ %","@ ^","# ~","# {","# {",29325,"# {","# {",1,0,"include",""
3807,"child",8,5,1222,1003,"Symbol","@ %","@ ^","# ~","# {","# {",17408,"# {","# {",1,0,"include",""
3809,"child",8,5,1236,1003,"Symbol","@ %","@ ^","# ~","# {","# {",22727,"# {","# {",1,0,"include",""
3808,"child",8,5,1242,1003,"Symbol","@ %","@ ^","# ~","# {","# {",48536,"# {","# {",1,0,"include",""
3821,"child",9,5,1304,1003,"Symbol","@ %","@ ^","# ~","# {","",11387,NA,"# {",0,NA,"include",""
3813,"child",8,4,1305,1003,"Symbol","@ %","@ ^","# ~","# {","# {",67343,"# {","# {",1,0,"include",""
3832,"child",9,5,1342,1003,"Symbol","@ %","@ ^","# ~","# {","# $",16819,"# $","# {",0,1,"include",""
3837,"child",9,5,1354,1003,"Symbol","@ %","@ ^","# ~","# {","# $",27537,"# $","# {",0,1,"include",""
3831,"child",7,4,1360,1003,"Symbol","@ %","@ ^","# ~","# {","# $",41392,"# $","# {",0,1,"include",""
3842,"child",8,4,1386,1003,"Symbol","@ %","@ ^","# ~","# {","",336,NA,"# {",0,NA,"exclude","child criteria 3: skipped >40% items for 1 or more alphabets"
3844,"child",8,4,1422,1003,"Symbol","@ %","@ ^","# ~","# {","# $",33520,"# $","# {",0,1,"include",""
3843,"child",9,5,1445,1003,"Symbol","@ %","@ ^","# ~","# {","# $",9299,"# $","# {",0,1,"include",""
3845,"child",9,5,1459,1003,"Symbol","@ %","@ ^","# ~","# {","# {",63422,"# {","# {",1,0,"maybe","answered < 40% of Latin alphabet items correctly"
3846,"child",7,4,1466,1003,"Symbol","@ %","@ ^","# ~","# {","# $",32033,"# $","# {",0,1,"include",""
3848,"child",9,5,1478,1003,"Symbol","@ %","@ ^","# ~","# {","# {",29376,"# {","# {",1,0,"include",""
3862,"child",9,5,1532,1003,"Symbol","@ %","@ ^","# ~","# {","# {",22929,"# {","# {",1,0,"include",""
3863,"child",8,5,1553,1003,"Symbol","@ %","@ ^","# ~","# {","",64,NA,"# {",0,NA,"include",""
3864,"child",9,5,1571,1003,"Symbol","@ %","@ ^","# ~","# {","# $",20161,"# $","# {",0,1,"include",""
3865,"child",9,5,1611,1003,"Symbol","@ %","@ ^","# ~","# {","",231,NA,"# {",0,NA,"include",""
3872,"child",9,5,1635,1003,"Symbol","@ %","@ ^","# ~","# {","# {",59894,"# {","# {",1,0,"include",""
3867,"child",8,4,1645,1003,"Symbol","@ %","@ ^","# ~","# {","# {",27399,"# {","# {",1,0,"include",""
3873,"child",7,4,1663,1003,"Symbol","@ %","@ ^","# ~","# {","# {",20983,"# {","# {",1,0,"include",""
3871,"child",8,4,1669,1003,"Symbol","@ %","@ ^","# ~","# {","# {",34211,"# {","# {",1,0,"include",""
3874,"child",7,4,1681,1003,"Symbol","@ %","@ ^","# ~","# {","# $",13952,"# $","# {",0,1,"include",""
3894,"adult",17,NA,1813,1003,"Symbol","@%","@^","#~","# {","# $",7026,"# $","# {",0,1,"exclude","adult criterion 1: <80% items answered"
3895,"adult",17,NA,1830,1003,"Symbol","@%","@^","#~","# {","# {",31136,"# {","# {",1,0,"include","include"
3896,"adult",23,NA,1847,1003,"Symbol","@%","@^","#~","# {","# {",36578,"# {","# {",1,0,"include","include"
3912,"adult",17,NA,1985,1003,"Symbol","@ %","@ ^","# ~","# {","# {",11970,"# {","# {",1,0,"include","include"
3916,"adult",17,NA,2002,1003,"Symbol","@ %","@ ^","# ~","# {","# ?",12544,"# ?","# {",0,1,"include","include"
3918,"adult",22,NA,2019,1003,"Symbol","@ %","@ ^","# ~","# {","# {",10758,"# {","# {",1,0,"include","include"
3931,"adult",47,NA,2125,1003,"Symbol","@ %","@ ^","# ~","# {","# {",9927,"# {","# {",1,0,"include","include"
3932,"adult",23,NA,2142,1003,"Symbol","@ %","@ ^","# ~","# {","# {",6360,"# {","# {",1,0,"include","include"
3935,"adult",24,NA,2163,1003,"Symbol","@ %","@ ^","# ~","# {","# {",10133,"# {","# {",1,0,"include","include"
3947,"adult",24,NA,2208,1003,"Symbol","@ %","@ ^","# ~","# {","# {",9404,"# {","# {",1,0,"include","include"
3948,"adult",24,NA,2220,1003,"Symbol","@ %","@ ^","# ~","# {","# {",12266,"# {","# {",1,0,"include","include"
3949,"adult",24,NA,2250,1003,"Symbol","@ %","@ ^","# ~","# {","# {",11187,"# {","# {",1,0,"include","include"
3951,"adult",25,NA,2262,1003,"Symbol","@ %","@ ^","# ~","# {","# {",11451,"# {","# {",1,0,"exclude","adult criterion 1: <80% items answered"
3952,"adult",17,NA,2309,1003,"Symbol","@ %","@ ^","# ~","# {","# {",12326,"# {","# {",1,0,"include","include"
3957,"adult",29,NA,2315,1003,"Symbol","@ %","@ ^","# ~","# {","# {",6531,"# {","# {",1,0,"include","include"
3950,"adult",30,NA,2323,1003,"Symbol","@ %","@ ^","# ~","# {","# {",13134,"# {","# {",1,0,"include","include"
3958,"adult",26,NA,2336,1003,"Symbol","@ %","@ ^","# ~","# {","{ $ ~",2392,"{ $ ~","# {",0,4,"exclude","adult criterion 1: <80% items answered"
3959,"adult",17,NA,2339,1003,"Symbol","@ %","@ ^","# ~","# {","# {",12500,"# {","# {",1,0,"include","include"
3961,"adult",17,NA,2354,1003,"Symbol","@ %","@ ^","# ~","# {","# {",7428,"# {","# {",1,0,"include","include"
3956,"adult",17,NA,2358,1003,"Symbol","@ %","@ ^","# ~","# {","# {",22107,"# {","# {",1,0,"include","include"
3963,"adult",19,NA,2432,1003,"Symbol","@ %","@ ^","# ~","# {","# {",7253,"# {","# {",1,0,"include","include"
3964,"adult",20,NA,2439,1003,"Symbol","@ %","@ ^","# ~","# {","# {",7585,"# {","# {",1,0,"include","include"
3967,"adult",20,NA,2452,1003,"Symbol","@ %","@ ^","# ~","# {","# {",8235,"# {","# {",1,0,"include","include"
3969,"adult",37,NA,2459,1003,"Symbol","@ %","@ ^","# ~","# {","# {",28478,"# {","# {",1,0,"include","include"
3965,"adult",39,NA,2472,1003,"Symbol","@ %","@ ^","# ~","# {","# {",9095,"# {","# {",1,0,"include","include"
3971,"adult",19,NA,2536,1003,"Symbol","@ %","@ ^","# ~","# {","# $",11132,"# $","# {",0,1,"include","include"
3970,"adult",22,NA,2565,1003,"Symbol","@ %","@ ^","# ~","# {","# {",9654,"# {","# {",1,0,"include","include"
3966,"adult",19,NA,2599,1003,"Symbol","@ %","@ ^","# ~","# {","# {",15762,"# {","# {",1,0,"exclude","adult criterion 1: <80% items answered"
3982,"adult",22,NA,2607,1003,"Symbol","@ %","@ ^","# ~","# {","# {",8261,"# {","# {",1,0,"include","include"
3973,"adult",17,NA,2622,1003,"Symbol","@ %","@ ^","# ~","# {","# {",15968,"# {","# {",1,0,"include","include"
3977,"adult",25,NA,2633,1003,"Symbol","@ %","@ ^","# ~","# {","# {",9512,"# {","# {",1,0,"include","include"
3978,"adult",22,NA,2657,1003,"Symbol","@ %","@ ^","# ~","# {","# {",12912,"# {","# {",1,0,"include","include"
3975,"adult",20,NA,2664,1003,"Symbol","@ %","@ ^","# ~","# {","# {",16905,"# {","# {",1,0,"include","include"
3983,"adult",22,NA,2683,1003,"Symbol","@ %","@ ^","# ~","# {","# {",7359,"# {","# {",1,0,"include","include"
3974,"adult",19,NA,2712,1003,"Symbol","@ %","@ ^","# ~","# {","# {",24654,"# {","# {",1,0,"include","include"
3953,"adult",33,NA,2744,1003,"Symbol","@ %","@ ^","# ~","# {","# {",13078,"# {","# {",1,0,"include","include"
3972,"adult",20,NA,2745,1003,"Symbol","@ %","@ ^","# ~","# {","# {",11400,"# {","# {",1,0,"include","include"
3962,"adult",30,NA,2746,1003,"Symbol","@ %","@ ^","# ~","# {","# {",14875,"# {","# {",1,0,"include","include"
3986,"adult",21,NA,2812,1003,"Symbol","@ %","@ ^","# ~","# {","# {",7309,"# {","# {",1,0,"include","include"
3992,"adult",33,NA,2816,1003,"Symbol","@ %","@ ^","# ~","# {","# {",10238,"# {","# {",1,0,"include","include"
3976,"adult",27,NA,2817,1003,"Symbol","@ %","@ ^","# ~","# {","# {",16459,"# {","# {",1,0,"include","include"
3980,"adult",24,NA,2843,1003,"Symbol","@ %","@ ^","# ~","# {","# {",24788,"# {","# {",1,0,"include","include"
3989,"adult",25,NA,2847,1003,"Symbol","@ %","@ ^","# ~","# {","# {",6151,"# {","# {",1,0,"include","include"
3990,"adult",17,NA,2849,1003,"Symbol","@ %","@ ^","# ~","# {","# {",27867,"# {","# {",1,0,"include","include"
3981,"adult",17,NA,2865,1003,"Symbol","@ %","@ ^","# ~","# {","# {",24130,"# {","# {",1,0,"include","include"
3988,"adult",32,NA,2870,1003,"Symbol","@ %","@ ^","# ~","# {","# {",10509,"# {","# {",1,0,"include","include"
3987,"adult",26,NA,2876,1003,"Symbol","@ %","@ ^","# ~","# {","# {",7100,"# {","# {",1,0,"include","include"
3998,"adult",24,NA,2920,1003,"Symbol","@ %","@ ^","# ~","# {","# {",9807,"# {","# {",1,0,"include","include"
3996,"adult",21,NA,2922,1003,"Symbol","@ %","@ ^","# ~","# {","# {",22578,"# {","# {",1,0,"include","include"
3984,"adult",23,NA,2927,1003,"Symbol","@ %","@ ^","# ~","# {","# {",45217,"# {","# {",1,0,"include","include"
3994,"adult",17,NA,2942,1003,"Symbol","@ %","@ ^","# ~","# {","# {",11119,"# {","# {",1,0,"include","include"
3999,"adult",49,NA,2947,1003,"Symbol","@ %","@ ^","# ~","# {","# $",4784,"# $","# {",0,1,"include","include"
3995,"adult",28,NA,2958,1003,"Symbol","@ %","@ ^","# ~","# {","# {",15428,"# {","# {",1,0,"include","include"
3985,"adult",31,NA,2963,1003,"Symbol","@ %","@ ^","# ~","# {","# {",18948,"# {","# {",1,0,"include","include"
3993,"adult",17,NA,2967,1003,"Symbol","@ %","@ ^","# ~","# {","# {",21229,"# {","# {",1,0,"include","include"
4001,"adult",21,NA,2984,1003,"Symbol","@ %","@ ^","# ~","# {","# {",11020,"# {","# {",1,0,"include","include"
4002,"adult",22,NA,3008,1003,"Symbol","@ %","@ ^","# ~","# {","# ?",22589,"# ?","# {",0,1,"include","include"
4000,"adult",39,NA,3023,1003,"Symbol","@ %","@ ^","# ~","# {","~",3413,"~","# {",0,3,"include","include"
4004,"adult",19,NA,3035,1003,"Symbol","@ %","@ ^","# ~","# {","# {",9716,"# {","# {",1,0,"include","include"
4005,"adult",17,NA,3065,1003,"Symbol","@ %","@ ^","# ~","# {","# $",9339,"# $","# {",0,1,"include","include"
4003,"adult",22,NA,3071,1003,"Symbol","@ %","@ ^","# ~","# {","# ]",56784,"# ]","# {",0,1,"include","include"
4007,"adult",24,NA,3075,1003,"Symbol","@ %","@ ^","# ~","# {","# {",15303,"# {","# {",1,0,"include","include"
4006,"adult",17,NA,3085,1003,"Symbol","@ %","@ ^","# ~","# {","# {",34676,"# {","# {",1,0,"include","include"
3968,"adult",17,NA,3095,1003,"Symbol","@ %","@ ^","# ~","# {","# {",14029,"# {","# {",1,0,"include","include"
4020,"adult",33,NA,3124,1003,"Symbol","@ %","@ ^","# ~","# {","# {",15176,"# {","# {",1,0,"include","include"
4026,"adult",32,NA,3141,1003,"Symbol","@ %","@ ^","# ~","# {","# {",14648,"# {","# {",1,0,"include","include"
3730,"child",8,4,830,1004,"Symbol","! ^","! # #","$ {","$ ? ?","",15283,NA,"$ ? ?",0,NA,"include",""
3743,"child",9,5,865,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",43497,"$ ? ?","$ ? ?",1,0,"include",""
3752,"child",8,5,896,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",33690,"$ ? ?","$ ? ?",1,0,"include",""
3760,"child",9,5,928,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",12814,"$ ? ?","$ ? ?",1,0,"include",""
3762,"child",8,5,932,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",12813,"$ ? ?","$ ? ?",1,0,"include",""
3766,"child",9,5,1005,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",22569,"$ ? ?","$ ? ?",1,0,"include",""
3771,"child",7,4,1027,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",23593,"$ ? ?","$ ? ?",1,0,"maybe","answered < 40% of Latin alphabet items correctly"
3772,"child",8,4,1039,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ { {",37505,"$ { {","$ ? ?",0,2,"include",""
3779,"child",8,5,1057,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",13952,"$ ? ?","$ ? ?",1,0,"include",""
3785,"child",8,5,1088,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",35154,"$ ? ?","$ ? ?",1,0,"include",""
3795,"child",8,4,1098,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",24950,"$ ? ?","$ ? ?",1,0,"include",""
3790,"child",8,4,1112,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",41561,"$ ? ?","$ ? ?",1,0,"include",""
3798,"child",8,4,1127,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",12648,"$ ? ?","$ ? ?",1,0,"include",""
3799,"child",8,5,1148,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",10500,"$ ? ?","$ ? ?",1,0,"include",""
3801,"child",9,5,1184,1004,"Symbol","! ^","! # #","$ {","$ ? ?","? ?",20896,"? ?","$ ? ?",0,2,"include",""
3800,"child",9,5,1188,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",79379,"$ ? ?","$ ? ?",1,0,"include",""
3803,"child",8,4,1207,1004,"Symbol","! ^","! # #","$ {","$ ? ?","g i i",16061,"g i i","$ ? ?",0,3,"include",""
3807,"child",8,5,1224,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",31947,"$ ? ?","$ ? ?",1,0,"include",""
3809,"child",8,5,1238,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",24554,"$ ? ?","$ ? ?",1,0,"include",""
3808,"child",8,5,1243,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",32573,"$ ? ?","$ ? ?",1,0,"include",""
3821,"child",9,5,1306,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",39102,"$ ? ?","$ ? ?",1,0,"include",""
3813,"child",8,4,1307,1004,"Symbol","! ^","! # #","$ {","$ ? ?","{ $ $",77391,"{ $ $","$ ? ?",0,3,"include",""
3832,"child",9,5,1345,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",51491,"$ ? ?","$ ? ?",1,0,"include",""
3837,"child",9,5,1358,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",40803,"$ ? ?","$ ? ?",1,0,"include",""
3831,"child",7,4,1362,1004,"Symbol","! ^","! # #","$ {","$ ? ?","?",22292,"?","$ ? ?",0,4,"include",""
3842,"child",8,4,1387,1004,"Symbol","! ^","! # #","$ {","$ ? ?","",392,NA,"$ ? ?",0,NA,"exclude","child criteria 3: skipped >40% items for 1 or more alphabets"
3844,"child",8,4,1425,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",17811,"$ ? ?","$ ? ?",1,0,"include",""
3843,"child",9,5,1454,1004,"Symbol","! ^","! # #","$ {","$ ? ?","~ ? ?",76262,"~ ? ?","$ ? ?",0,1,"include",""
3846,"child",7,4,1467,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",21244,"$ ? ?","$ ? ?",1,0,"include",""
3845,"child",9,5,1468,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",155804,"$ ? ?","$ ? ?",1,0,"maybe","answered < 40% of Latin alphabet items correctly"
3848,"child",9,5,1479,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",28058,"$ ? ?","$ ? ?",1,0,"include",""
3862,"child",9,5,1533,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",14283,"$ ? ?","$ ? ?",1,0,"include",""
3863,"child",8,5,1556,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",29698,"$ ? ?","$ ? ?",1,0,"include",""
3864,"child",9,5,1573,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",26878,"$ ? ?","$ ? ?",1,0,"include",""
3865,"child",9,5,1612,1004,"Symbol","! ^","! # #","$ {","$ ? ?","? ? ] ]",43658,"? ? ] ]","$ ? ?",0,4,"include",""
3872,"child",9,5,1637,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",32413,"$ ? ?","$ ? ?",1,0,"include",""
3867,"child",8,4,1647,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ : :",48370,"$ : :","$ ? ?",0,2,"include",""
3873,"child",7,4,1665,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",21331,"$ ? ?","$ ? ?",1,0,"include",""
3871,"child",8,4,1672,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ?",44754,"$ ?","$ ? ?",0,2,"include",""
3874,"child",7,4,1682,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ?",7612,"$ ?","$ ? ?",0,2,"include",""
3894,"adult",17,NA,1814,1004,"Symbol","!^","!##","${","$ ? ?","$ ? ?",63983,"$ ? ?","$ ? ?",1,0,"exclude","adult criterion 1: <80% items answered"
3895,"adult",17,NA,1831,1004,"Symbol","!^","!##","${","$ ? ?","$ { {",11027,"$ { {","$ ? ?",0,2,"include","include"
3896,"adult",23,NA,1848,1004,"Symbol","!^","!##","${","$ ? ?","$ ? ?",12343,"$ ? ?","$ ? ?",1,0,"include","include"
3912,"adult",17,NA,1986,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",25373,"$ ? ?","$ ? ?",1,0,"include","include"
3916,"adult",17,NA,2003,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",20334,"$ ? ?","$ ? ?",1,0,"include","include"
3918,"adult",22,NA,2020,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",20870,"$ ? ?","$ ? ?",1,0,"include","include"
3931,"adult",47,NA,2126,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",9654,"$ ? ?","$ ? ?",1,0,"include","include"
3932,"adult",23,NA,2143,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",7704,"$ ? ?","$ ? ?",1,0,"include","include"
3935,"adult",24,NA,2167,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",11995,"$ ? ?","$ ? ?",1,0,"include","include"
3947,"adult",24,NA,2211,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",8729,"$ ? ?","$ ? ?",1,0,"include","include"
3948,"adult",24,NA,2222,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",11158,"$ ? ?","$ ? ?",1,0,"include","include"
3949,"adult",24,NA,2254,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",10819,"$ ? ?","$ ? ?",1,0,"include","include"
3951,"adult",25,NA,2267,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",8518,"$ ? ?","$ ? ?",1,0,"exclude","adult criterion 1: <80% items answered"
3952,"adult",17,NA,2317,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",16969,"$ ? ?","$ ? ?",1,0,"include","include"
3957,"adult",29,NA,2319,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",7887,"$ ? ?","$ ? ?",1,0,"include","include"
3950,"adult",30,NA,2335,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",16332,"$ ? ?","$ ? ?",1,0,"include","include"
3958,"adult",26,NA,2338,1004,"Symbol","! ^","! # #","$ {","$ ? ?","",300,NA,"$ ? ?",0,NA,"exclude","adult criterion 1: <80% items answered"
3959,"adult",17,NA,2344,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",11189,"$ ? ?","$ ? ?",1,0,"include","include"
3961,"adult",17,NA,2357,1004,"Symbol","! ^","! # #","$ {","$ ? ?","? ?",7371,"? ?","$ ? ?",0,2,"include","include"
3956,"adult",17,NA,2363,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",14557,"$ ? ?","$ ? ?",1,0,"include","include"
3963,"adult",19,NA,2442,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",11099,"$ ? ?","$ ? ?",1,0,"include","include"
3964,"adult",20,NA,2446,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",9101,"$ ? ?","$ ? ?",1,0,"include","include"
3967,"adult",20,NA,2461,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",8759,"$ ? ?","$ ? ?",1,0,"include","include"
3969,"adult",37,NA,2465,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",5072,"$ ? ?","$ ? ?",1,0,"include","include"
3965,"adult",39,NA,2477,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",11358,"$ ? ?","$ ? ?",1,0,"include","include"
3971,"adult",19,NA,2546,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",8771,"$ ? ?","$ ? ?",1,0,"include","include"
3970,"adult",22,NA,2575,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",14517,"$ ? ?","$ ? ?",1,0,"include","include"
3982,"adult",22,NA,2612,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",6327,"$ ? ?","$ ? ?",1,0,"include","include"
3966,"adult",19,NA,2613,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",16549,"$ ? ?","$ ? ?",1,0,"exclude","adult criterion 1: <80% items answered"
3973,"adult",17,NA,2631,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",8991,"$ ? ?","$ ? ?",1,0,"include","include"
3977,"adult",25,NA,2643,1004,"Symbol","! ^","! # #","$ {","$ ? ?","$ ? ?",9587,"$ ? ?","$ ? ?",1,0,"include","include"
